country,attraction,url,last_page_number
Cambodia,Preah_Vihear_Temple-Preah_Vihear_Province,http://www.tripadvisor.com/Attraction_Review-g1125878-d1126477-Reviews-Preah_Vihear_Temple-Preah_Vihear_Province.html#REVIEWS,25
Cambodia,Ta_Som-Siem_Reap_Siem_Reap_Province,http://www.tripadvisor.com/Attraction_Review-g297390-d1911328-Reviews-Ta_Som-Siem_Reap_Siem_Reap_Province.html#REVIEWS,29
Cambodia,Preah_Vihear_Temple-Preah_Vihear_Province,http://www.tripadvisor.com/Attraction_Review-g1125878-d1126477-Reviews-Preah_Vihear_Temple-Preah_Vihear_Province.html#REVIEWS,25
Cambodia,Banteay_Samre-Siem_Reap_Siem_Reap_Province,http://www.tripadvisor.com/Attraction_Review-g297390-d1019832-Reviews-Banteay_Samre-Siem_Reap_Siem_Reap_Province.html#REVIEWS,40
Cambodia,Banteay_Kdei-Siem_Reap_Siem_Reap_Province,http://www.tripadvisor.com/Attraction_Review-g297390-d1019825-Reviews-Banteay_Kdei-Siem_Reap_Siem_Reap_Province.html#REVIEWS,28
Cambodia,Ta_Som-Siem_Reap_Siem_Reap_Province,http://www.tripadvisor.com/Attraction_Review-g297390-d1911328-Reviews-Ta_Som-Siem_Reap_Siem_Reap_Province.html#REVIEWS,29
Cambodia,Sothy_s_Pepper_Farm-Kep_Kep_Province,http://www.tripadvisor.com/Attraction_Review-g608456-d6062982-Reviews-Sothy_s_Pepper_Farm-Kep_Kep_Province.html#REVIEWS,26
Cambodia,Angkor_Silk_Farm-Siem_Reap_Siem_Reap_Province,http://www.tripadvisor.com/Attraction_Review-g297390-d1020086-Reviews-Angkor_Silk_Farm-Siem_Reap_Siem_Reap_Province.html#REVIEWS,65
Cambodia,La_Plantation-Kampot_Kampot_Province,http://www.tripadvisor.com/Attraction_Review-g608455-d9756229-Reviews-La_Plantation-Kampot_Kampot_Province.html#REVIEWS,28
Cambodia,Farm_Link-Kampot_Kampot_Province,http://www.tripadvisor.com/Attraction_Review-g608455-d8050261-Reviews-Farm_Link-Kampot_Kampot_Province.html#REVIEWS,3
China,Mutianyu_Great_Wall-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d325811-Reviews-Mutianyu_Great_Wall-Beijing.html#REVIEWS,1284
China,MTR-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d7906277-Reviews-MTR-Hong_Kong.html#REVIEWS,1236
China,Catherine_Lu_Tours-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d1799850-Reviews-Catherine_Lu_Tours-Beijing.html#REVIEWS,226
China,Airport_Express-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d8566839-Reviews-Airport_Express-Hong_Kong.html#REVIEWS,610
China,Summer_Palace_Yiheyuan-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d311538-Reviews-Summer_Palace_Yiheyuan-Beijing.html#REVIEWS,713
China,Tian_Tan_Buddha_Big_Buddha-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d537975-Reviews-Tian_Tan_Buddha_Big_Buddha-Hong_Kong.html#REVIEWS,828
China,Temple_of_Heaven_Tiantan_Park-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d311534-Reviews-Temple_of_Heaven_Tiantan_Park-Beijing.html#REVIEWS,589
China,The_Great_wall_of_Jiankou_The_Great_Wall_Alternative-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d1556623-Reviews-The_Great_wall_of_Jiankou_The_Great_Wall_Alternative-Beijing.html#REVIEWS,34
China,The_Museum_of_Qin_Terra_cotta_Warriors_and_Horses-Xi_an_Shaanxi,http://www.tripadvisor.com/Attraction_Review-g298557-d321017-Reviews-The_Museum_of_Qin_Terra_cotta_Warriors_and_Horses-Xi_an_Shaanxi.html#REVIEWS,744
China,Potala_Palace-Lhasa_Tibet,http://www.tripadvisor.com/Attraction_Review-g294223-d319162-Reviews-Potala_Palace-Lhasa_Tibet.html#REVIEWS,105
China,Forbidden_City_The_Palace_Museum-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d319086-Reviews-Forbidden_City_The_Palace_Museum-Beijing.html#REVIEWS,636
China,Hong_Kong_Museum_of_History-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d311604-Reviews-Hong_Kong_Museum_of_History-Hong_Kong.html#REVIEWS,231
China,Summer_Palace_Yiheyuan-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d311538-Reviews-Summer_Palace_Yiheyuan-Beijing.html#REVIEWS,713
China,Tian_Tan_Buddha_Big_Buddha-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d537975-Reviews-Tian_Tan_Buddha_Big_Buddha-Hong_Kong.html#REVIEWS,828
China,Po_Lin_Precious_Lotus_Monastery-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d447111-Reviews-Po_Lin_Precious_Lotus_Monastery-Hong_Kong.html#REVIEWS,98
China,Leshan_Giant_Buddha_Da_Fo-Leshan_Sichuan,http://www.tripadvisor.com/Attraction_Review-g303771-d488514-Reviews-Leshan_Giant_Buddha_Da_Fo-Leshan_Sichuan.html#REVIEWS,58
China,Harbin_Ice_and_Snow_World-Harbin_Heilongjiang,http://www.tripadvisor.com/Attraction_Review-g297433-d1851812-Reviews-Harbin_Ice_and_Snow_World-Harbin_Heilongjiang.html#REVIEWS,61
China,Ocean_Park-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d317431-Reviews-Ocean_Park-Hong_Kong.html#REVIEWS,641
China,Chimelong_Paradise-Guangzhou_Guangdong,http://www.tripadvisor.com/Attraction_Review-g298555-d1580078-Reviews-Chimelong_Paradise-Guangzhou_Guangdong.html#REVIEWS,21
China,Chimelong_Ocean_Kingdom-Zhuhai_Guangdong,http://www.tripadvisor.com/Attraction_Review-g297418-d6419024-Reviews-Chimelong_Ocean_Kingdom-Zhuhai_Guangdong.html#REVIEWS,21
China,Mt_Huangshan_Yellow_Mountain-Huangshan_Anhui,http://www.tripadvisor.com/Attraction_Review-g303685-d550738-Reviews-Mt_Huangshan_Yellow_Mountain-Huangshan_Anhui.html#REVIEWS,77
China,Zhangjiajie_National_Forest_Park-Zhangjiajie_Hunan,http://www.tripadvisor.com/Attraction_Review-g494933-d505450-Reviews-Zhangjiajie_National_Forest_Park-Zhangjiajie_Hunan.html#REVIEWS,76
China,Longmen_Grottoes-Luoyang_Henan,http://www.tripadvisor.com/Attraction_Review-g303731-d1567326-Reviews-Longmen_Grottoes-Luoyang_Henan.html#REVIEWS,40
China,Yunnan_Stone_Forest_Geological_Park-Shilin_County_Yunnan,http://www.tripadvisor.com/Attraction_Review-g1748704-d321177-Reviews-Yunnan_Stone_Forest_Geological_Park-Shilin_County_Yunnan.html#REVIEWS,53
China,Ocean_Park-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d317431-Reviews-Ocean_Park-Hong_Kong.html#REVIEWS,641
China,Chimelong_Safari_Park-Guangzhou_Guangdong,http://www.tripadvisor.com/Attraction_Review-g298555-d1371635-Reviews-Chimelong_Safari_Park-Guangzhou_Guangdong.html#REVIEWS,61
China,Chimelong_Ocean_Kingdom-Zhuhai_Guangdong,http://www.tripadvisor.com/Attraction_Review-g297418-d6419024-Reviews-Chimelong_Ocean_Kingdom-Zhuhai_Guangdong.html#REVIEWS,21
China,Dujiangyan_Panda_Base_and_Center_for_Disease_Control-Chengdu_Sichuan,http://www.tripadvisor.com/Attraction_Review-g297463-d10161574-Reviews-Dujiangyan_Panda_Base_and_Center_for_Disease_Control-Chengdu_Sichuan.html#REVIEWS,10
China,Summer_Palace_Yiheyuan-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d311538-Reviews-Summer_Palace_Yiheyuan-Beijing.html#REVIEWS,713
China,Chi_Lin_Nunnery-Hong_Kong,http://www.tripadvisor.com/Attraction_Review-g294217-d437839-Reviews-Chi_Lin_Nunnery-Hong_Kong.html#REVIEWS,222
China,Yu_Garden_Yuyuan-Shanghai,http://www.tripadvisor.com/Attraction_Review-g308272-d324259-Reviews-Yu_Garden_Yuyuan-Shanghai.html#REVIEWS,463
China,Humble_Administrator_s_Garden-Suzhou_Jiangsu,http://www.tripadvisor.com/Attraction_Review-g297442-d505717-Reviews-Humble_Administrator_s_Garden-Suzhou_Jiangsu.html#REVIEWS,82
China,The_House_of_Dancing_Water-Macau,http://www.tripadvisor.com/Attraction_Review-g664891-d1986880-Reviews-The_House_of_Dancing_Water-Macau.html#REVIEWS,240
China,ERA_Acrobats-Shanghai,http://www.tripadvisor.com/Attraction_Review-g308272-d2146669-Reviews-ERA_Acrobats-Shanghai.html#REVIEWS,76
China,Chaoyang_Theater-Beijing,http://www.tripadvisor.com/Attraction_Review-g294212-d1514832-Reviews-Chaoyang_Theater-Beijing.html#REVIEWS,97
China,Chimelong_International_Circus-Guangzhou_Guangdong,http://www.tripadvisor.com/Attraction_Review-g298555-d1371639-Reviews-Chimelong_International_Circus-Guangzhou_Guangdong.html#REVIEWS,34
India,Taj_Mahal-Agra_Agra_District_Uttar_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297683-d317329-Reviews-Taj_Mahal-Agra_Agra_District_Uttar_Pradesh.html#REVIEWS,1783
India,Harmandir_Sahib-Amritsar_Amritsar_District_Punjab,http://www.tripadvisor.com/Attraction_Review-g303884-d447580-Reviews-Harmandir_Sahib-Amritsar_Amritsar_District_Punjab.html#REVIEWS,562
India,Elefantastic-Amer_Jaipur_Jaipur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g1096234-d2552789-Reviews-Elefantastic-Amer_Jaipur_Jaipur_District_Rajasthan.html#REVIEWS,192
India,Amber_Fort-Amer_Jaipur_Jaipur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g1096234-d319875-Reviews-Amber_Fort-Amer_Jaipur_Jaipur_District_Rajasthan.html#REVIEWS,1016
India,Khajuraho_Temples-Khajuraho_Chhatarpur_District_Madhya_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297647-d317332-Reviews-Khajuraho_Temples-Khajuraho_Chhatarpur_District_Madhya_Pradesh.html#REVIEWS,138
India,Hall_of_Fame-Leh_Leh_District_Ladakh_Jammu_and_Kashmir,http://www.tripadvisor.com/Attraction_Review-g297625-d4603216-Reviews-Hall_of_Fame-Leh_Leh_District_Ladakh_Jammu_and_Kashmir.html#REVIEWS,131
India,City_Palace_of_Udaipur-Udaipur_Udaipur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g297672-d324469-Reviews-City_Palace_of_Udaipur-Udaipur_Udaipur_District_Rajasthan.html#REVIEWS,590
India,Jantar_Mantar_Jaipur-Jaipur_Jaipur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g304555-d311635-Reviews-Jantar_Mantar_Jaipur-Jaipur_Jaipur_District_Rajasthan.html#REVIEWS,472
India,Taj_Mahal-Agra_Agra_District_Uttar_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297683-d317329-Reviews-Taj_Mahal-Agra_Agra_District_Uttar_Pradesh.html#REVIEWS,1783
India,Amber_Fort-Amer_Jaipur_Jaipur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g1096234-d319875-Reviews-Amber_Fort-Amer_Jaipur_Jaipur_District_Rajasthan.html#REVIEWS,1016
India,Gurudwara_Bangla_Sahib-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d3681196-Reviews-Gurudwara_Bangla_Sahib-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,430
India,Mehrangarh_Fort-Jodhpur_Jodhpur_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g297668-d320061-Reviews-Mehrangarh_Fort-Jodhpur_Jodhpur_District_Rajasthan.html#REVIEWS,503
India,Drass_War_Memorial-Kargil_Kargil_District_Ladakh_Jammu_and_Kashmir,http://www.tripadvisor.com/Attraction_Review-g676134-d3710628-Reviews-Drass_War_Memorial-Kargil_Kargil_District_Ladakh_Jammu_and_Kashmir.html#REVIEWS,36
India,Hanuman_Mandir-Patna_Patna_District_Bihar,http://www.tripadvisor.com/Attraction_Review-g297592-d1220003-Reviews-Hanuman_Mandir-Patna_Patna_District_Bihar.html#REVIEWS,26
India,Bara_Imambara-Lucknow_Lucknow_District_Uttar_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297684-d325089-Reviews-Bara_Imambara-Lucknow_Lucknow_District_Uttar_Pradesh.html#REVIEWS,101
India,Longewala_War_Memorial-Jaisalmer_Jaisalmer_District_Rajasthan,http://www.tripadvisor.com/Attraction_Review-g297667-d8875991-Reviews-Longewala_War_Memorial-Jaisalmer_Jaisalmer_District_Rajasthan.html#REVIEWS,18
India,Wonderla_Amusement_Park-Bengaluru_Bangalore_District_Karnataka,http://www.tripadvisor.com/Attraction_Review-g297628-d1603947-Reviews-Wonderla_Amusement_Park-Bengaluru_Bangalore_District_Karnataka.html#REVIEWS,346
India,Ramoji_Film_City-Hyderabad_Hyderabad_District_Telangana,http://www.tripadvisor.com/Attraction_Review-g297586-d636879-Reviews-Ramoji_Film_City-Hyderabad_Hyderabad_District_Telangana.html#REVIEWS,317
India,Wonderla_Amusement_Park-Kochi_Cochin_Kerala,http://www.tripadvisor.com/Attraction_Review-g297633-d1382962-Reviews-Wonderla_Amusement_Park-Kochi_Cochin_Kerala.html#REVIEWS,65
India,KidZania_Mumbai-Mumbai_Bombay_Maharashtra,http://www.tripadvisor.com/Attraction_Review-g304554-d4817230-Reviews-KidZania_Mumbai-Mumbai_Bombay_Maharashtra.html#REVIEWS,74
India,Swaminarayan_Akshardham-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d626913-Reviews-Swaminarayan_Akshardham-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,723
India,Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d311618-Reviews-Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,623
India,Tea_Gardens-Munnar_Idukki_District_Kerala,http://www.tripadvisor.com/Attraction_Review-g303881-d1205025-Reviews-Tea_Gardens-Munnar_Idukki_District_Kerala.html#REVIEWS,273
India,Lodi_Gardens-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d324106-Reviews-Lodi_Gardens-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,282
India,Sri_Chamarajendra_Zoological_Gardens-Mysuru_Mysore_Mysore_District_Karnataka,http://www.tripadvisor.com/Attraction_Review-g304553-d500203-Reviews-Sri_Chamarajendra_Zoological_Gardens-Mysuru_Mysore_Mysore_District_Karnataka.html#REVIEWS,258
India,Nandankanan_Zoological_Park-Bhubaneswar_Khurda_District_Odisha,http://www.tripadvisor.com/Attraction_Review-g297661-d1206653-Reviews-Nandankanan_Zoological_Park-Bhubaneswar_Khurda_District_Odisha.html#REVIEWS,69
India,Sayaji_Baug-Vadodara_Vadodara_District_Gujarat,http://www.tripadvisor.com/Attraction_Review-g297613-d4505351-Reviews-Sayaji_Baug-Vadodara_Vadodara_District_Gujarat.html#REVIEWS,46
India,Padmaja_Naidu_Himalayan_Zoological_Park-Darjeeling_Darjeeling_District_West_Benga,http://www.tripadvisor.com/Attraction_Review-g304557-d1441227-Reviews-Padmaja_Naidu_Himalayan_Zoological_Park-Darjeeling_Darjeeling_District_West_Benga.html#REVIEWS,152
India,Harmandir_Sahib-Amritsar_Amritsar_District_Punjab,http://www.tripadvisor.com/Attraction_Review-g303884-d447580-Reviews-Harmandir_Sahib-Amritsar_Amritsar_District_Punjab.html#REVIEWS,562
India,Gurudwara_Bangla_Sahib-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d3681196-Reviews-Gurudwara_Bangla_Sahib-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,430
India,Swaminarayan_Akshardham-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d626913-Reviews-Swaminarayan_Akshardham-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,723
India,Sri_Meenakshi_Temple-Madurai_Madurai_District_Tamil_Nadu,http://www.tripadvisor.com/Attraction_Review-g297677-d321131-Reviews-Sri_Meenakshi_Temple-Madurai_Madurai_District_Tamil_Nadu.html#REVIEWS,258
India,Taj_Mahal-Agra_Agra_District_Uttar_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297683-d317329-Reviews-Taj_Mahal-Agra_Agra_District_Uttar_Pradesh.html#REVIEWS,1783
India,Harmandir_Sahib-Amritsar_Amritsar_District_Punjab,http://www.tripadvisor.com/Attraction_Review-g303884-d447580-Reviews-Harmandir_Sahib-Amritsar_Amritsar_District_Punjab.html#REVIEWS,562
India,Agra_Fort-Agra_Agra_District_Uttar_Pradesh,http://www.tripadvisor.com/Attraction_Review-g297683-d319695-Reviews-Agra_Fort-Agra_Agra_District_Uttar_Pradesh.html#REVIEWS,657
India,Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi,http://www.tripadvisor.com/Attraction_Review-g304551-d311618-Reviews-Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi.html#REVIEWS,623
Indonesia,Waterbom_Bali-Kuta_Bali,http://www.tripadvisor.com/Attraction_Review-g297697-d386919-Reviews-Waterbom_Bali-Kuta_Bali.html#REVIEWS,940
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java,http://www.tripadvisor.com/Attraction_Review-g790291-d320054-Reviews-Borobudur_Temple-Borobudur_Magelang_Central_Java_Java.html#REVIEWS,324
Indonesia,Jatiluwih_Green_Land-Tabanan_Bali,http://www.tripadvisor.com/Attraction_Review-g608496-d1822321-Reviews-Jatiluwih_Green_Land-Tabanan_Bali.html#REVIEWS,85
Indonesia,Sekumpul_Waterfalls-Singaraja_Bali,http://www.tripadvisor.com/Attraction_Review-g297699-d3218339-Reviews-Sekumpul_Waterfalls-Singaraja_Bali.html#REVIEWS,45
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java,http://www.tripadvisor.com/Attraction_Review-g790291-d320054-Reviews-Borobudur_Temple-Borobudur_Magelang_Central_Java_Java.html#REVIEWS,324
Indonesia,Prambanan_Temples-Prambanan_Central_Java_Java,http://www.tripadvisor.com/Attraction_Review-g8067878-d317481-Reviews-Prambanan_Temples-Prambanan_Central_Java_Java.html#REVIEWS,292
Indonesia,Tirta_Gangga-Karangasem_Bali,http://www.tripadvisor.com/Attraction_Review-g608484-d1158015-Reviews-Tirta_Gangga-Karangasem_Bali.html#REVIEWS,121
Indonesia,USS_Liberty_Shipwreck-Tulamben_Bali,http://www.tripadvisor.com/Attraction_Review-g469406-d3247704-Reviews-USS_Liberty_Shipwreck-Tulamben_Bali.html#REVIEWS,95
Indonesia,Ullen_Sentalu_Museum-Yogyakarta_Java,http://www.tripadvisor.com/Attraction_Review-g294230-d1738026-Reviews-Ullen_Sentalu_Museum-Yogyakarta_Java.html#REVIEWS,72
Indonesia,Museum_Angkut-Batu_East_Java_Java,http://www.tripadvisor.com/Attraction_Review-g1237079-d6582072-Reviews-Museum_Angkut-Batu_East_Java_Java.html#REVIEWS,61
Indonesia,Museum_Batik_Danar_Hadi-Solo_Central_Java_Java,http://www.tripadvisor.com/Attraction_Review-g297713-d2487428-Reviews-Museum_Batik_Danar_Hadi-Solo_Central_Java_Java.html#REVIEWS,25
Indonesia,Neka_Art_Museum-Ubud_Bali,http://www.tripadvisor.com/Attraction_Review-g297701-d531618-Reviews-Neka_Art_Museum-Ubud_Bali.html#REVIEWS,56
Indonesia,Mount_Kawi-Tampaksiring_Bali,http://www.tripadvisor.com/Attraction_Review-g1025505-d1972269-Reviews-Mount_Kawi-Tampaksiring_Bali.html#REVIEWS,57
Indonesia,Ground_Zero_Monument-Kuta_Bali,http://www.tripadvisor.com/Attraction_Review-g297697-d2432306-Reviews-Ground_Zero_Monument-Kuta_Bali.html#REVIEWS,157
Indonesia,National_Monument_MONAS-Jakarta_Java,http://www.tripadvisor.com/Attraction_Review-g294229-d379339-Reviews-National_Monument_MONAS-Jakarta_Java.html#REVIEWS,150
Indonesia,Sam_Po_Kong_Temple-Semarang_Central_Java_Java,http://www.tripadvisor.com/Attraction_Review-g297712-d1214222-Reviews-Sam_Po_Kong_Temple-Semarang_Central_Java_Java.html#REVIEWS,36
Indonesia,Waterbom_Bali-Kuta_Bali,http://www.tripadvisor.com/Attraction_Review-g297697-d386919-Reviews-Waterbom_Bali-Kuta_Bali.html#REVIEWS,940
Indonesia,Jawa_Timur_Park_2-Batu_East_Java_Java,http://www.tripadvisor.com/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html#REVIEWS,28
Indonesia,Taman_Safari_Indonesia_Cisarua-Cisarua_West_Java_Java,http://www.tripadvisor.com/Attraction_Review-g644045-d1186882-Reviews-Taman_Safari_Indonesia_Cisarua-Cisarua_West_Java_Java.html#REVIEWS,63
Indonesia,Batu_Eco_Green_Park_Fun_Study-Batu_East_Java_Java,http://www.tripadvisor.com/Attraction_Review-g1237079-d3972005-Reviews-Batu_Eco_Green_Park_Fun_Study-Batu_East_Java_Java.html#REVIEWS,15
Indonesia,Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara,http://www.tripadvisor.com/Attraction_Review-g1777483-d8797440-Reviews-Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html#REVIEWS,21
Indonesia,Menjangan_Island-Pemuteran_Gerokgak_Bali,http://www.tripadvisor.com/Attraction_Review-g608493-d3576506-Reviews-Menjangan_Island-Pemuteran_Gerokgak_Bali.html#REVIEWS,79
Indonesia,Nusa_Penida_Island-Nusa_Penida_Bali,http://www.tripadvisor.com/Attraction_Review-g2538506-d447062-Reviews-Nusa_Penida_Island-Nusa_Penida_Bali.html#REVIEWS,11
Indonesia,Lengkuas_Island-Belitung_Island_Bangka_Belitung_Islands_Sumatra,http://www.tripadvisor.com/Attraction_Review-g668845-d3576568-Reviews-Lengkuas_Island-Belitung_Island_Bangka_Belitung_Islands_Sumatra.html#REVIEWS,24
Indonesia,Jatiluwih_Green_Land-Tabanan_Bali,http://www.tripadvisor.com/Attraction_Review-g608496-d1822321-Reviews-Jatiluwih_Green_Land-Tabanan_Bali.html#REVIEWS,85
Indonesia,Tirta_Gangga-Karangasem_Bali,http://www.tripadvisor.com/Attraction_Review-g608484-d1158015-Reviews-Tirta_Gangga-Karangasem_Bali.html#REVIEWS,121
Indonesia,Taman_Bunga_Nusantara-Cianjur_West_Java_Java,http://www.tripadvisor.com/Attraction_Review-g1006216-d3296064-Reviews-Taman_Bunga_Nusantara-Cianjur_West_Java_Java.html#REVIEWS,9
Indonesia,Bogor_Botanical_Gardens-Bogor_West_Java_Java,http://www.tripadvisor.com/Attraction_Review-g297706-d1541645-Reviews-Bogor_Botanical_Gardens-Bogor_West_Java_Java.html#REVIEWS,54
