country,attraction,address
Mexico,Edward_James_sculptor_garden_Las_Pozas-Xilitla_Central_Mexico_and_Gulf_Coast,"Camino Paseo Las Pozas s/n, Xilitla 79902, Mexico"
Mexico,Cosmovitral_Jardin_Botanico-Toluca_Central_Mexico_and_Gulf_Coast,"Calle Benito Juarez s/n | esq. Lerdo de Tejada Centro, Toluca, Mexico"
Mexico,Ethnobotanical_Garden-Oaxaca_Southern_Mexico,"Reforma esquina Constitucion | Centro, Oaxaca 68000, Mexico"
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula," | Merida, Chichen Itza 97170, Mexico"
Mexico,Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast,"Monterrey | Ecatepec Piramides km.22 + 600, Municipio de Teotihuacan, San Juan Teotihuacan 64140, Mexico"
Mexico,El_Arco_de_Cabo_San_Lucas_Lands_End-Cabo_San_Lucas_Los_Cabos_Baja_California,"Cabo San Lucas T2A 6P2, Mexico"
Mexico,Palenque_ruinas-Palenque_Southern_Mexico,"Chiapas mexico, Palenque, Mexico"
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula," | Merida, Chichen Itza 97170, Mexico"
Mexico,Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast,"Monterrey | Ecatepec Piramides km.22 + 600, Municipio de Teotihuacan, San Juan Teotihuacan 64140, Mexico"
Mexico,Kukulcan_Pyramid-Chichen_Itza_Yucatan_Peninsula,"Piste Yucatan, Chichen Itza, Mexico"
Mexico,Ruins_of_Tulum-Tulum_Yucatan_Peninsula,"Carretera federal 307 Cancun - Chetumal Km 230, Tulum 77780, Mexico"
Nicaragua,Cerro_Negro_Volcano-Leon_Leon_Department,"Northeast Of Leon 25 km, Leon, Nicaragua"
Nicaragua,Masaya_Volcano_National_Park-Masaya_Masaya_Department,"Masaya, Nicaragua"
Nicaragua,Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department,"Moyogalpa, Isla de Ometepe, Nicaragua"
Nicaragua,Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department,"Carretera Masaya Km 38, La Laguna de Apoyo, Masaya, Nicaragua"
Nicaragua,Iglesia_de_La_Merced-Granada_Granada_Department,"Calle Real Xalteva | Barrio Xalteva, Granada, Nicaragua"
Nicaragua,Catedral_de_Granada-Granada_Granada_Department,"Costado Este del Parque Central, Granada, Nicaragua"
Nicaragua,Catedral-Matagalpa_Matagalpa_Department,"Policia 1 Al Norte, Matagalpa, Nicaragua"
Nicaragua,Antigua_Catedral_de_Managua-Managua_Managua_Department,"Plaza de La Revolucion, Managua, Nicaragua"
Nicaragua,Museo_de_Arte_Fundacion_Ortiz_Gurdian-Leon_Leon_Department,"Av SO 3a, Leon, Nicaragua"
Nicaragua,Museo_del_Parque_Volcan_De_Masaya-Masaya_Masaya_Department,"Ubicado en El Parque Nacional Volcan Masaya, Masaya, Nicaragua"
Nicaragua,ChocoMuseo-Granada_Granada_Department,"Calle atrvesada, frenetic a bancentro, Granada 43000, Nicaragua"
Nicaragua,Museum_El_Ceibo-Moyogalpa_Isla_de_Ometepe_Rivas_Department,"Hacienda El Refugio, Moyogalpa, Isla de Ometepe, Nicaragua"
Nicaragua,Mirador_del_Cristo_de_la_Misericordia-San_Juan_del_Sur_Rivas_Department,"Loma Pacific Marlin, San Juan del Sur, San Juan del Sur, Nicaragua"
Nicaragua,Puerto_Salvador_Allende-Managua_Managua_Department,"Puerto Salvador Allende - El Malecon, Managua, Nicaragua"
Nicaragua,Avenia_La_Calzada-Granada_Granada_Department,"Calzada Street., Granada, Nicaragua, Granada 43000, Nicaragua"
Nicaragua,Parque_Colon_de_Granada-Granada_Granada_Department,"Plaza de Colon, Casco Historico, Granada, Nicaragua"
Nicaragua,Cerro_Negro_Volcano-Leon_Leon_Department,"Northeast Of Leon 25 km, Leon, Nicaragua"
Nicaragua,Masaya_Volcano_National_Park-Masaya_Masaya_Department,"Masaya, Nicaragua"
Nicaragua,Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department,"Moyogalpa, Isla de Ometepe, Nicaragua"
Nicaragua,Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department,"Carretera Masaya Km 38, La Laguna de Apoyo, Masaya, Nicaragua"
Panama,Panama_Canal-Panama_City_Panama_Province,"Gatun Lake, Panama City, Panama"
Panama,Casco_Viejo-Panama_City_Panama_Province,"Avenida Central, Panama City, Panama"
Panama,Miraflores_Visitor_Center-Panama_City_Panama_Province," | East Side of the Miraflores Locks, Panama City, Panama"
Panama,Boquete_Outdoor_Adventures-Boquete_Chiriqui_Province,"Plaza Los Establos | Avenida Central, Boquete, Panama"
Panama,Gatun_Locks-Colon_Colon_Province,"Colon, Panama"
Panama,San_Jose_Church-Panama_City_Panama_Province,"Avenida A & Calle 8, Panama City, Panama"
Panama,Plaza_de_Francia-Panama_City_Panama_Province,"Plaza de Francia | Casco Viejo, Panama City, Panama"
Panama,Cathedral_at_Old_Panama-Panama_City_Panama_Province,"Ruinas de Panama la Vieja | No Confundir Con la Catedral Metropolitana en El Casco Antiguo!, Panama City, Panama"
Panama,Museo_del_Canal_Interoceanico_de_Panama-Panama_City_Panama_Province,"Avenida Central | Plaza de la Independencia. San Felipe, Panama City 0816, Panama"
Panama,Sitio_Barriles_Museum-Volcan_Chiriqui_Province,"Volcan, Panama"
Panama,Weil_Art_Gallery-Panama_City_Panama_Province,"48th street Bella Vista, Building La Trona, Panama City, Panama"
Panama,Biomuseo-Panama_City_Panama_Province,"Calzada de Amador | Building 136, Apartado 0843-02931, Panama City, Panama"
Panama,Isla_Zapatillas-Bocas_del_Toro_Province,Panama
Panama,San_Blas_Islands-Panama," | Panama City, Panama"
Panama,Monkey_Island-Panama_City_Panama_Province,"Gatun Lake, Panama City, Panama"
Panama,Isla_Perro-San_Blas_Islands_Guna_Yala_Region," | Caribbean Sea, Panama"
Panama,Panaviera_at_Ocean_Sun_Casino-Panama_City_Panama_Province,"Calle Punta Colon | 66th Floor @ Trump Ocean Club, Panama City, Panama"
Panama,Ocean_Sun_Casino-Panama_City_Panama_Province,"Calle Punta Colon | Punta Pacifica, Trump Ocean Club International Hotel, Panama City 0833, Panama"
Panama,The_Casino_at_Hilton_Panama-Panama_City_Panama_Province,"Balboa Avenida & Aquilino de la Gua, Panama City, Panama"
Panama,Sortis_Casino-Panama_City_Panama_Province,"Calle 56 y 57 Este, Panama City, Panama"
Panama,Panama_Canal-Panama_City_Panama_Province,"Gatun Lake, Panama City, Panama"
Panama,Avenida_Balboa-Panama_City_Panama_Province,"Panama City, Panama"
Panama,Playa_Bluff-Bluff_Beach_Isla_Colon_Bocas_del_Toro_Province,"Bluff Road, Bluff Beach, Isla Colon, Panama"
Panama,Plaza_Bolivar-Panama_City_Panama_Province,"Avenida B | Between Calle 3 & Calle 4, Panama City, Panama"
Panama,Butterfly_Haven-El_Valle_de_Anton_Cocle_Province,"Ave. Principal | Only 1 1/2 blocks more from the Market, El Valle de Anton 00000, Panama"
Panama,Monkey_Island-Panama_City_Panama_Province,"Gatun Lake, Panama City, Panama"
Panama,Isla_Perro-San_Blas_Islands_Guna_Yala_Region," | Caribbean Sea, Panama"
Panama,Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province,"Isla de Coiba, Panama"
Panama,Iglesia_del_Carmen-Panama_City_Panama_Province,"Avenida Via Espana, Panama City, Panama"
Panama,Iglesia_de_San_Francisco_de_Asis-Panama_City_Panama_Province,"Calle 3 | Casco Viejo, Panama City, Panama"
Panama,Iglesia_de_la_Merced-Panama_City_Panama_Province,"San Felipe, Panama City, Panama"
Panama,Catedral_de_San_Juan_Bautista-Chitre_Herrera_Province,"Calle Aminta Burgos, Chitre 0601, Panama"
Panama,Volcan_Baru_National_Park-Boquete_Chiriqui_Province,"Boquete, Panama"
Panama,Soberania_National_Park-Panama_City_Panama_Province,"Area Canalera de Gamboa, Panama City, Panama"
Panama,Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province,"Isla de Coiba, Panama"
Panama,Metropolitan_National_Park-Panama_City_Panama_Province,"Avenue Juan Pablo II final, Panama City 0843-03129, Panama"
Panama,The_Lost_Waterfalls_Boquete-Boquete_Chiriqui_Province,"Bajo Mono, Boquete 0413, Panama"
Panama,The_Lovers_Falls-El_Valle_de_Anton_Cocle_Province,"La Piedra Pintada, El Valle de Anton, Panama"
Panama,El_Chorro_Macho-El_Valle_de_Anton_Cocle_Province,"Anton Valley, El Valle de Anton 1001, Panama"
Panama,Bermejo_Waterfalls-Santa_Fe_Veraguas_Province,"Bermejito River, Santa Fe 0921, Panama"
United_States,Central_Park-New_York_City_New_York,"59th to 110th Street, Manhattan Borough, from Central Park West to 5th Avenue, New York City, NY 10022"
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,"180 Greenwich St, World Trade Center, New York City, NY 10007-0089"
United_States,Bellagio_Fountains-Las_Vegas_Nevada,"3600 Las Vegas Blvd S, Bellagio Hotel Resort, Las Vegas, NV 89109-4303"
United_States,The_Wizarding_World_of_Harry_Potter-Orlando_Florida,"6000 Universal Boulevard, Orlando, FL 32819-7640"
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,"180 Greenwich St, World Trade Center, New York City, NY 10007-0089"
United_States,Alcatraz_Island-San_Francisco_California,"Pier 33, B201 Fort Mason, San Francisco, CA 94122"
United_States,USS_Arizona_Memorial-Honolulu_Oahu_Hawaii,"1 Arizona Memorial Place, 1 Arizona Memorial Place, Honolulu, Oahu, HI 96818-3103"
United_States,Savannah_Historic_District-Savannah_Georgia,"301 Martin Luther King Jr Blvd, Savannah, GA 31401-4217"
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,"180 Greenwich St, World Trade Center, New York City, NY 10007-0089"
United_States,The_Metropolitan_Museum_of_Art-New_York_City_New_York,"1000 5th Ave, New York City, NY 10028-0198"
United_States,The_Art_Institute_of_Chicago-Chicago_Illinois,"111 S Michigan Ave, 159 East Monroe Street, Chicago, IL 60603"
United_States,The_National_WWII_Museum-New_Orleans_Louisiana,"945 Magazine Street, New Orleans, LA 70130-3813"
United_States,Balboa_Park-San_Diego_California,"1549 El Prado, San Diego, CA 92101-1660"
United_States,Missouri_Botanical_Garden-Saint_Louis_Missouri,"4344 Shaw St, Saint Louis, MO 63110-2291"
United_States,Boston_Public_Garden-Boston_Massachusetts,"69 Beacon St, Boston, MA 02108-3422"
United_States,Desert_Botanical_Garden-Phoenix_Arizona,"1201 N Galvin Pkwy, Phoenix, AZ 85008-3490"
United_States,The_Wizarding_World_of_Harry_Potter-Orlando_Florida,"6000 Universal Boulevard, Orlando, FL 32819-7640"
United_States,Universal_s_Islands_of_Adventure-Orlando_Florida,"Orlando, FL 32819-7640"
United_States,Discovery_Cove-Orlando_Florida,"6000 Discovery Cove Way, Orlando, FL 32821-6000"
United_States,Magic_Kingdom_Park-Orlando_Florida,"3111 World Drive, Orlando, FL 32830"
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,"180 Greenwich St, World Trade Center, New York City, NY 10007-0089"
United_States,Lincoln_Memorial-Washington_DC_District_of_Columbia,"2 Lincoln Memorial Cir NW, Washington DC, DC 20037"
United_States,USS_Arizona_Memorial-Honolulu_Oahu_Hawaii,"1 Arizona Memorial Place, 1 Arizona Memorial Place, Honolulu, Oahu, HI 96818-3103"
United_States,Oklahoma_City_National_Memorial_Museum-Oklahoma_City_Oklahoma,"620 N Harvey Ave, Oklahoma City, OK 73102-3032"
United_States,McCarthy_s_Wildlife_Sanctuary-West_Palm_Beach_Florida,"12943 61st St N, West Palm Beach, FL 33412-2017"
United_States,San_Diego_Zoo-San_Diego_California,"2929 Zoo Drive, San Diego, CA 92101"
United_States,St_Louis_Zoo-Saint_Louis_Missouri,"1 Government Dr, Saint Louis, MO 63110-1332"
United_States,Henry_Doorly_Zoo-Omaha_Nebraska,"3701 S 10th St, Omaha, NE 68107-2200"
United_States,Bryce_Canyon_National_Park-Bryce_Canyon_National_Park_Utah,"Bryce Canyon National Park, UT"
United_States,Red_Rock_Canyon_National_Conservation_Area-Las_Vegas_Nevada,"3205 Nevada 159, Las Vegas, NV 89161"
United_States,Garden_of_the_Gods-Colorado_Springs_El_Paso_County_Colorado,"1805 N. 30th St., Colorado Springs, CO 80904-1247"
United_States,Arches_National_Park-Moab_Utah,"Moab, UT"
United_States,Bellagio_Fountains-Las_Vegas_Nevada,"3600 Las Vegas Blvd S, Bellagio Hotel Resort, Las Vegas, NV 89109-4303"
United_States,Sight_Sound_Theatres-Branson_Missouri,"1001 Shepherd of the Hills Expy, Branson, MO 65616-8007"
United_States,The_Lion_King-New_York_City_New_York,"200 W 45th St, Minskoff Theatre, New York City, NY 10036-3901"
United_States,Wicked-New_York_City_New_York,"242 W 51st St, Midtown Manhattan, New York City, NY 10019-6221"
Austria,Historic_Center_of_Vienna-Vienna,"Innere Stadt, Vienna, Austria"
Austria,Schonbrunn_Palace-Vienna,"Schlosstrasse 47, Vienna 1130, Austria"
Austria,Kunsthistorisches_Museum-Vienna,"Maria-Theresien-Platz | 1010 Vienna, Vienna 1010, Austria"
Austria,Salzburger_Altstadt-Salzburg_Austrian_Alps,"Altstadt, Salzburg, Austria"
Austria,Kunsthistorisches_Museum-Vienna,"Maria-Theresien-Platz | 1010 Vienna, Vienna 1010, Austria"
Austria,Imperial_Palace_Hofburg-Vienna," | Hofburg, Vienna 1010, Austria"
Austria,Belvedere_Palace_Museum-Vienna,"Prinz-Eugen-Strasse 27, Vienna 1030, Austria"
Austria,Albertina-Vienna,"Albertinaplatz 1 | 1010 Vienna, Vienna 1010, Austria"
Austria,Historic_Center_of_Vienna-Vienna,"Innere Stadt, Vienna, Austria"
Austria,Belvedere_Palace_Museum-Vienna,"Prinz-Eugen-Strasse 27, Vienna 1030, Austria"
Austria,Melk_Abbey-Melk_Lower_Austria,"Stiftsstrasse | 3390Melk, Melk 3390, Austria"
Austria,Salzburg_Cathedral_Dom-Salzburg_Austrian_Alps,"Domplatz, Salzburg 5010, Austria"
Austria,Volksgarten-Vienna,"Burgring 1, Vienna 1010, Austria"
Austria,Hofkirche-Innsbruck_Tirol_Austrian_Alps,"Universitaetsstrasse 2, Innsbruck 6020, Austria"
Austria,Gloriette-Vienna," | Schlosspark Schönbrunn, Vienna 1130, Austria"
Austria,Maria_Theresia_Denkmal-Vienna,"Maria Theresa Square, Vienna 1010, Austria"
Austria,Alpine_Coaster-Imst_Tirol_Austrian_Alps,"Hoch-Imst 19, Imst 6460, Austria"
Austria,Familypark-St_Margarethen_Burgenland," | Märchenparkweg 1, St. Margarethen 7062, Austria"
Austria,Wichtelpark-Sillian_Tirol_Austrian_Alps,"Gemeindehaus 86, Sillian, Austria"
Austria,Prater-Vienna,"Prater 9, Vienna 1020, Austria"
Austria,Schonbrunn_Palace-Vienna,"Schlosstrasse 47, Vienna 1130, Austria"
Austria,Schonbrunner_Gardens-Vienna,"Maxingstrasse 13b, Vienna 1130, Austria"
Austria,Mirabell_Palace_and_Gardens-Salzburg_Austrian_Alps,"Mirabellplatz 4, Salzburg 5020, Austria"
Austria,Botanischer_Garten_Botanical_Garden_of_the_University_of_Vienna-Vienna,"Rennweg 14 | Mechelgasse 2, Vienna 1030, Austria"
Austria,Tiergarten_Schoenbrunn_Zoo_Vienna-Vienna,"Vienna 1130, Austria"
Austria,Haus_des_Meeres_Aqua_Terra_Zoo-Vienna,"Fritz-Gruenbaum-Platz 1 | Esterhazypark / U-Bahn Linie 3, Station Neubaugasse, Vienna 1060, Austria"
Austria,Zoo_Salzburg-Anif_Austrian_Alps,"Hellbrunner Strasse 60, Anif 5081, Austria"
Austria,Abenteuer_Affenberg_tt-Landskron_Carinthia_Austrian_Alps,"Schlossbergweg 18, Landskron 9523, Austria"
Austria,Historic_Center_of_Vienna-Vienna,"Innere Stadt, Vienna, Austria"
Austria,Salzburger_Altstadt-Salzburg_Austrian_Alps,"Altstadt, Salzburg, Austria"
Austria,Rathaus-Vienna,"Rathausplatz 1 | 1st district - Inner City, Vienna 1010, Austria"
Austria,Melk_Abbey-Melk_Lower_Austria,"Stiftsstrasse | 3390Melk, Melk 3390, Austria"
Austria,State_Opera_House-Vienna,"Opernring 2, Vienna 1010, Austria"
Austria,Musikverein-Vienna,"Boesendorferstrasse 12, Vienna 1010, Austria"
Austria,Volksoper-Vienna,"Waehringer Strasse 78, Vienna 1090, Austria"
Austria,The_Vienna_Philharmonic-Vienna,"Boesendorferstrasse 12 | at Musikverein, Vienna 1010, Austria"
Austria,Schonbrunn_Palace-Vienna,"Schlosstrasse 47, Vienna 1130, Austria"
Austria,Belvedere_Palace_Museum-Vienna,"Prinz-Eugen-Strasse 27, Vienna 1030, Austria"
Austria,St_Stephen_s_Cathedral-Vienna,"Stephansplatz 3, Vienna 1010, Austria"
Austria,Rathaus-Vienna,"Rathausplatz 1 | 1st district - Inner City, Vienna 1010, Austria"
Austria,Melk_Abbey-Melk_Lower_Austria,"Stiftsstrasse | 3390Melk, Melk 3390, Austria"
Austria,St_Peter_s_Church-Vienna,"Peterplatz | 1st district - Inner City, Vienna 1010, Austria"
Austria,Kirche_am_Steinhof-Vienna,"Baumgartner Hohe 1, Vienna 1140 Wien, Austria"
Austria,Salzburg_Cathedral_Dom-Salzburg_Austrian_Alps,"Domplatz, Salzburg 5010, Austria"
Bulgaria,Nessebar-Sunny_Beach_Burgas_Province,"Nessebar, Sunny Beach 8230, Bulgaria"
Bulgaria,Rila_Monastery-Rila_Sofia_Region,"Rila, Bulgaria"
Bulgaria,Old_Nessebar-Nessebar_Burgas_Province,"Ulitsa Mesembrija 16, Nessebar, Nessebar 8230, Bulgaria"
Bulgaria,Cathedral_Saint_Alexandar_Nevski-Sofia_Sofia_Region,"Aleksander Nevski Square, Sofia, Bulgaria"
Bulgaria,Palace_and_Botanical_Gardens_of_Balchik-Balchik_Dobrich_Province,"2 Km West Of Town, Balchik, Bulgaria"
Bulgaria,National_Institute_of_Archaeology_with_Museum-Sofia_Sofia_Region,"ul.Saborna 2, Sofia 1000, Bulgaria"
Bulgaria,Varna_Archaeological_Museum-Varna_Varna_Province,"Bul. Maria Louisa 41, Varna 9000, Bulgaria"
Bulgaria,Ethnographic_Museum-Plovdiv_Plovdiv_Province,"2 Doctor S.Chomakov str., Plovdiv 4000, Bulgaria"
Bulgaria,Nessebar-Sunny_Beach_Burgas_Province,"Nessebar, Sunny Beach 8230, Bulgaria"
Bulgaria,Rila_Monastery-Rila_Sofia_Region,"Rila, Bulgaria"
Bulgaria,Old_Nessebar-Nessebar_Burgas_Province,"Ulitsa Mesembrija 16, Nessebar, Nessebar 8230, Bulgaria"
Bulgaria,Plovdiv_Roman_Theatre-Plovdiv_Plovdiv_Province,"Plovdiv Old Town, Plovdiv 4000, Bulgaria"
Bulgaria,Buzludzha_Monument-Kazanluk_Stara_Zagora_Province,"Central Stara Planina, Kazanluk 6100, Bulgaria"
Bulgaria,Alyosha_Soviet_Army_Memorial-Plovdiv_Plovdiv_Province,"Bunardzhika Park, Plovdiv 4000, Bulgaria"
Bulgaria,Asen_s_Monument-Veliko_Tarnovo_Veliko_Tarnovo_Province,"Veliko Tarnovo, Bulgaria"
Bulgaria,Madara_Rider-Shumen_Shumen_Province,"Madara Town, Shumen 9971, Bulgaria"
Bulgaria,Action_Aquapark-Sunny_Beach_Burgas_Province,"Sunny Beach Resort | Main Road, Sunny Beach, Bulgaria"
Bulgaria,Aqua_Paradise-Nessebar_Burgas_Province,"Nessebar, Bulgaria"
Bulgaria,Aquapark_Aquamania-Albena_Dobrich_Province,"Near Ralitsa Superior, Albena 9620, Bulgaria"
Bulgaria,Amusement_Park_Varna-Varna_Varna_Province,"Sea Garden | in the Sea Garden, Varna 9002, Bulgaria"
Bulgaria,Rila_Monastery-Rila_Sofia_Region,"Rila, Bulgaria"
Bulgaria,Cathedral_Saint_Alexandar_Nevski-Sofia_Sofia_Region,"Aleksander Nevski Square, Sofia, Bulgaria"
Bulgaria,Saint_Nikolas_Russian_Church_Tsurkva_Sveta_Nikolai-Sofia_Sofia_Region,"3 Tsar Osvobotiel blvd | At the intersection of Rakovska and Tsar Osvoboditel Streets, Sofia, Bulgaria"
Bulgaria,Boyana_Church-Sofia_Sofia_Region,"1-3 Boyansko Ezero St., Sofia 1616, Bulgaria"
Bulgaria,Vitosha_Mountain-Sofia_Sofia_Region,"Sofia, Bulgaria"
Bulgaria,Sea_Garden-Burgas_Burgas_Province,"Burgas, Bulgaria"
Bulgaria,Sea_Garden-Varna_Varna_Province,"Varna, Bulgaria"
Bulgaria,Borovets_Ski_Resort-Borovets_Sofia_Region,"Borovets, Bulgaria"
Bulgaria,Plovdiv_Old_Town-Plovdiv_Plovdiv_Province,"Plovdiv 4000, Bulgaria"
Bulgaria,Sozopol_Old_Town-Sozopol_Burgas_Province,"Apolonia str. 1, Sozopol 8130, Bulgaria"
Bulgaria,Southern_Walls_of_Sozopol-Sozopol_Burgas_Province,"Milet St., Sozopol 8130, Bulgaria"
Bulgaria,Samovodska_Charshiya_Complex-Veliko_Tarnovo_Veliko_Tarnovo_Province,"Veliko Tarnovo, Bulgaria"
Bulgaria,Cathedral_Saint_Alexandar_Nevski-Sofia_Sofia_Region,"Aleksander Nevski Square, Sofia, Bulgaria"
Bulgaria,Cathedral_of_the_Assumption_of_the_Virgin-Varna_Varna_Province,"Plaza Kiril I Metodii 2, Varna 9000, Bulgaria"
Bulgaria,Saint_Nedelja_Church-Sofia_Sofia_Region,"pl.Sveta Nedelya, Sofia 1000, Bulgaria"
Bulgaria,St_Stephens_Church-Nessebar_Burgas_Province,"Ulitsa Ribarska | Oposite St Stephans Hotel, Nessebar 8230, Bulgaria"
Bulgaria,Old_Nessebar-Nessebar_Burgas_Province,"Ulitsa Mesembrija 16, Nessebar, Nessebar 8230, Bulgaria"
Bulgaria,Plovdiv_Roman_Theatre-Plovdiv_Plovdiv_Province,"Plovdiv Old Town, Plovdiv 4000, Bulgaria"
Bulgaria,Stone_Forest-Varna_Varna_Province,"Varna-Sophia Old Road, Varna, Bulgaria"
Bulgaria,Church_of_Saint_Sophia-Nessebar_Burgas_Province,"Nessebar, Bulgaria"
Czech_Republic,Old_Town_Square-Prague_Bohemia," | Stare Mesto, Prague 110 00, Czech Republic"
Czech_Republic,Charles_Bridge-Prague_Bohemia,"Karluv most, Prague 11000, Czech Republic"
Czech_Republic,St_Vitus_Cathedral-Prague_Bohemia,"Prague Castle, Prague 381 22, Czech Republic"
Czech_Republic,Prague_Zoo-Prague_Bohemia,"U Trojskeho Zamku 3/120, Prague 171 00, Czech Republic"
Czech_Republic,Old_Town_Hall_and_Astronomical_Clock-Prague_Bohemia,"Staromestske Namesti 1, Prague 110 00, Czech Republic"
Czech_Republic,Cesky_Krumlov_Castle-Cesky_Krumlov_South_Bohemian_Region_Bohemia,"Cesky Krumlov, Czech Republic"
Czech_Republic,Terezin_Memorial-Terezin_Usti_nad_Labem_Region_Bohemia,"Principova alej 304, Terezin, Czech Republic"
Czech_Republic,Vysehrad_National_Cultural_Monument-Prague_Bohemia,"V pevnosti 16/2, Prague 128 00, Czech Republic"
Czech_Republic,Lobkowicz_Palace-Prague_Bohemia,"Jirska, 3 | Prague Castle, Prague 119 00, Czech Republic"
Czech_Republic,National_Memorial_to_the_Heroes_of_the_Heydrich_Terror-Prague_Bohemia,"Resslova 307/9a, Prague 120 00, Czech Republic"
Czech_Republic,National_Gallery_in_Prague-Prague_Bohemia,"Staromestske namesti 12 | Kinsky Palace, Prague 110 15, Czech Republic"
Czech_Republic,Wallenstein_Palace_Gardens-Prague_Bohemia,"Vadstejnske Namesti 4, Prague 118 00, Czech Republic"
Czech_Republic,Wallenstein_Palace_Gardens-Prague_Bohemia,"Vadstejnske Namesti 4, Prague 118 00, Czech Republic"
Czech_Republic,The_Vrtba_Garden-Prague_Bohemia,"Karmelitska 373/25, Prague 118 00, Czech Republic"
Czech_Republic,Prague_Botanical_Garden-Prague_Bohemia,"Trojska 800/196, Prague 171 00, Czech Republic"
Czech_Republic,Liberec_Botanical_Garden-Liberec_Liberec_Region_Bohemia,"Punkyrova, Liberec 460 01, Czech Republic"
Czech_Republic,Prague_Zoo-Prague_Bohemia,"U Trojskeho Zamku 3/120, Prague 171 00, Czech Republic"
Czech_Republic,ZOO_and_Castle_Zlin_Lesna-Zlin_Zlin_Region_Moravia,"Lukovska 112, Zlin 763 14, Czech Republic"
Czech_Republic,Zoo_Ostrava-Ostrava_Moravian_Silesian_Region_Moravia,"Michalkovicka 1137/197, Ostrava 710 00, Czech Republic"
Czech_Republic,Zoo_Plzen-Pilsen_Pilsen_Region_Bohemia,"Pod Vinicemi 928/9, Pilsen 301 00, Czech Republic"
